;Matricula;Mes_Recebimento;Padrao_Antigo;R1002_Antiga;R1007_Antiga;R1028_Antiga;R1170_Antiga;R1067_Antiga;R1013_Antiga;R1014_Antiga;R1002_Nova;R1007_Nova;R1028_Nova;R1170_Nova;R1067_Nova
;22855;092023;B49;21093.23;632.8;421.86;3163.98;0;0;0;21093.23;632.8;421.86;3163.98;0
;22858;092023;B49;21093.23;632.8;421.86;3163.98;0;8437.29;11249.43;21093.23;632.8;421.86;3163.98;0
;22900;092023; ;0;0;0;0;0;1116.26;0;0;0;0;0;0
;22906;092023;B49;21093.23;632.8;632.79;3163.98;0;8507.6;11343.18;21093.23;632.8;632.79;3163.98;0
;22907;092023;B49;21093.23;632.8;2953.05;3163.98;0;0;0;21093.23;632.8;2953.05;3163.98;0
;22908;092023;B49;21093.23;632.8;632.79;3163.98;0;0;0;21093.23;632.8;632.79;3163.98;0
;22945;092023;A49;21093.23;632.8;210.93;3163.98;0;0;0;21093.23;632.8;210.93;3163.98;0
;22946;092023;B49;21093.23;632.8;210.93;3163.98;0;0;0;21093.23;632.8;210.93;3163.98;0
;22947;092023;B49;21093.23;632.8;632.79;3163.98;0;0;0;21093.23;632.8;632.79;3163.98;0
;22960;092023;B49;21093.23;632.8;210.93;3163.98;0;0;0;21093.23;632.8;210.93;3163.98;0
;22962;092023;C34;14147.05;424.41;141.47;2122.05;0;0;0;14147.05;424.41;141.47;2122.05;0
;22964;092023;B49;21093.23;632.8;210.93;3163.98;0;0;0;21093.23;632.8;210.93;3163.98;0
;22965;092023;B49;21093.23;632.8;210.93;3163.98;0;8366.98;11155.69;21093.23;632.8;210.93;3163.98;0
;22966;092023;C34;14147.05;424.41;141.47;2122.05;0;0;0;14147.05;424.41;141.47;2122.05;0
;22970;092023;B49;21093.23;632.8;210.93;3163.98;0;0;0;21093.23;632.8;210.93;3163.98;0
;22971;092023;C34;14147.05;424.41;141.47;2122.05;0;0;0;14147.05;424.41;141.47;2122.05;0
;22972;092023;B49;21093.23;632.8;210.93;3163.98;0;0;0;21093.23;632.8;210.93;3163.98;0
;23005;092023;C31;13136.95;394.11;262.73;1970.54;0;0;0;14147.05;424.41;282.94;2122.05;0
;23006;092023;A46;19587.16;587.61;195.87;2938.07;0;0;0;21093.23;632.8;210.93;3163.98;0
;23009;092023;B46;19587.16;587.61;391.74;2938.07;0;0;0;21093.23;632.8;632.79;3163.98;0
;23010;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;21093.23;632.8;210.93;3163.98;0
;23011;092023;A46;19587.16;587.61;195.87;2938.07;0;0;0;21093.23;632.8;210.93;3163.98;0
;23012;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;21093.23;632.8;210.93;3163.98;0
;23013;092023;C31;13136.95;394.11;1970.54;1970.54;0;5824.04;7765.2;14147.05;424.41;2122.05;2122.05;0
;23014;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;14147.05;424.41;141.47;2122.05;0
;23017;092023;C31;13136.95;394.11;262.73;1970.54;0;0;0;14147.05;424.41;424.41;2122.05;0
;23018;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;14147.05;424.41;141.47;2122.05;0
;23020;092023;B46;19587.16;587.61;195.87;2938.07;0;7769.57;10359.16;21093.23;632.8;210.93;3163.98;0
;23021;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;14147.05;424.41;141.47;2122.05;0
;23022;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;14147.05;424.41;141.47;2122.05;0
;23023;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;21093.23;632.8;210.93;3163.98;0
;23025;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;21093.23;632.8;210.93;3163.98;0
;23035;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;21093.23;632.8;210.93;3163.98;0
;23047;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23048;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;21093.23;632.8;210.93;3163.98;0
;23051;092023;B46;19587.16;587.61;391.74;2742.2;0;0;0;21093.23;632.8;632.79;2953.05;0
;23054;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23056;092023;A46;19587.16;587.61;2350.45;2938.07;0;0;0;19587.16;587.61;2350.45;2938.07;0
;23057;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23058;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23066;092023;A46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23069;092023;C31;13136.95;394.11;262.73;1970.54;0;5254.77;7006.19;13136.95;394.11;262.73;1970.54;0
;23072;092023;A46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23073;092023;A46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23074;092023;C31;13136.95;394.11;919.58;1970.54;0;0;0;13136.95;394.11;919.58;1970.54;0
;23077;092023;A46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23081;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23082;092023;A46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23087;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23182;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23184;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23185;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23186;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23187;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23190;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23192;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23193;092023;B46;19587.16;587.61;195.87;2938.07;0;7769.57;0;19587.16;587.61;195.87;2938.07;0
;23194;092023;A46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23195;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23198;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23199;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23201;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23202;092023;A46;19587.16;587.61;1566.97;2938.07;0;0;0;19587.16;587.61;1566.97;2938.07;0
;23203;092023;A46;19587.16;587.61;1175.22;2938.07;0;0;0;19587.16;587.61;1175.22;2938.07;0
;23204;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23205;092023;C31;13136.95;394.11;1576.43;1970.54;0;0;0;13136.95;394.11;1576.43;1970.54;0
;23206;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23209;092023;A46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23210;092023;B46;19587.16;587.61;391.74;2938.07;0;0;0;19587.16;587.61;391.74;2938.07;0
;23212;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23213;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23217;092023;B46;19587.16;587.61;391.74;2938.07;0;0;0;19587.16;587.61;391.74;2938.07;0
;23219;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23224;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23235;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23262;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23293;092023;B46;19587.16;587.61;1566.97;2938.07;0;0;0;19587.16;587.61;1566.97;2938.07;0
;23296;092023;A46;19587.16;587.61;587.61;2938.07;0;0;0;19587.16;587.61;587.61;2938.07;0
;23298;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23299;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23302;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23304;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23305;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23306;092023;C31;13136.95;394.11;525.47;1970.54;0;5342.35;7122.96;13136.95;394.11;525.47;1970.54;0
;23307;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23308;092023;B46;19587.16;587.61;195.87;2938.07;0;7769.57;10359.16;19587.16;587.61;195.87;2938.07;0
;23309;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23310;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23311;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23312;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23313;092023;A46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23315;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23317;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23318;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23326;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23375;092023;B46;19587.16;587.61;2350.45;2938.07;0;0;0;19587.16;587.61;2350.45;2938.07;0
;23376;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23377;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23379;092023;B46;19587.16;587.61;979.35;2938.07;0;0;0;19587.16;587.61;979.35;2938.07;0
;23380;092023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23381;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23382;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23384;092023;B46;19587.16;587.61;391.74;2938.07;0;0;0;19587.16;587.61;391.74;2938.07;0
;23389;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23390;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23392;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23393;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23396;092023;C31;13136.95;394.11;131.36;1970.54;0;5210.98;6947.8;13136.95;394.11;131.36;1970.54;0
;23397;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23398;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23400;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23401;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23402;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23403;092023;B46;19587.16;587.61;2546.33;2938.07;0;0;0;19587.16;587.61;2546.33;2938.07;0
;23404;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23405;092023;B46;19587.16;587.61;195.87;2938.07;0;7769.57;10359.16;19587.16;587.61;195.87;2938.07;0
;23406;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23408;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23409;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23411;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23413;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23415;092023;A46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23421;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23423;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23424;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23428;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23429;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23430;092023;B46;19587.16;587.61;195.87;1860.78;0;0;0;19587.16;587.61;195.87;1860.78;0
;23431;092023;A46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23432;092023;B46;19587.16;587.61;195.87;2644.26;0;0;0;19587.16;587.61;195.87;2644.26;0
;23433;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23434;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23437;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23443;092023;C31;13136.95;394.11;0;1050.95;0;0;0;13136.95;394.11;0;1050.95;0
;23483;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23524;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23526;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23530;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23532;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23533;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23538;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23539;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23541;092023;C31;13136.95;394.11;131.36;1970.54;0;5210.98;6947.8;13136.95;394.11;131.36;1970.54;0
;23542;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23543;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23546;092023;B46;19587.16;587.61;195.87;2938.07;0;7769.57;10359.16;19587.16;587.61;195.87;2938.07;0
;23547;092023;A46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23548;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23549;092023;A46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23550;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23552;092023;A46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23553;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23556;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23557;092023;A46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23558;092023;A46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23559;092023;B46;19587.16;587.61;195.87;2938.07;0;7769.57;13812.22;19587.16;587.61;195.87;2938.07;0
;23560;092023;B46;19587.16;587.61;195.87;2938.07;0;7769.57;10359.16;19587.16;587.61;195.87;2938.07;0
;23561;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23562;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23563;092023;B46;19587.16;587.61;2546.33;2938.07;0;0;0;19587.16;587.61;2546.33;2938.07;0
;23564;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23565;092023;B46;19587.16;587.61;195.87;2791.17;0;0;0;19587.16;587.61;195.87;2791.17;0
;23566;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23567;092023;A46;19587.16;587.61;195.87;2938.07;0;7769.57;10359.16;19587.16;587.61;195.87;2938.07;0
;23569;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23573;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23577;092023;C31;13136.95;394.11;131.36;1970.54;0;5210.98;6947.8;13136.95;394.11;131.36;1970.54;0
;23578;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23579;092023;C31;13136.95;394.11;131.36;1970.54;0;5210.98;0;13136.95;394.11;131.36;1970.54;0
;23582;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23583;092023;B46;19587.16;587.61;195.87;1566.97;0;0;0;19587.16;587.61;195.87;1566.97;0
;23585;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23587;092023;B46;19587.16;587.61;195.87;2252.52;0;0;0;19587.16;587.61;195.87;2252.52;0
;23672;092023;B46;19587.16;587.61;2154.58;2938.07;0;8422.47;11229.68;19587.16;587.61;2154.58;2938.07;0
;23673;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23674;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23675;092023;A46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23676;092023;B46;19587.16;587.61;1371.1;2938.07;0;0;0;19587.16;587.61;1371.1;2938.07;0
;23677;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23678;092023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23679;092023;B46;19587.16;587.61;1663.8;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23680;092023;A46;19587.16;587.61;587.61;2938.07;0;0;0;19587.16;587.61;587.61;2938.07;0
;23681;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23682;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23683;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23684;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23685;092023;A46;19587.16;587.61;3897.02;2938.07;0;186.75;249;19587.16;587.61;587.61;2938.07;0
;23686;092023;C31;13136.95;394.11;262.73;1970.54;0;1751.59;0;13136.95;394.11;262.73;1970.54;0
;23687;092023;B46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23688;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23689;092023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23690;092023;B46;19587.16;587.61;0;2938.07;0;7704.28;0;19587.16;587.61;0;2938.07;0
;23750;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23751;092023;A46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23752;092023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23753;092023;A46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23754;092023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23755;092023;B46;19587.16;587.61;1663.8;2938.07;0;7769.57;10359.16;19587.16;587.61;195.87;2938.07;0
;23756;092023;A46;19587.16;587.61;1371.1;2938.07;0;0;0;19587.16;587.61;1371.1;2938.07;0
;23757;092023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23758;092023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23759;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23760;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23761;092023;C31;13136.95;394.11;0;1839.17;0;0;0;13136.95;394.11;0;1839.17;0
;23762;092023;C31;13136.95;394.11;0;1313.69;0;0;0;13136.95;394.11;0;1313.69;0
;23763;092023;A46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23764;092023;C31;13136.95;394.11;0;1707.8;0;0;0;13136.95;394.11;0;1707.8;0
;23765;092023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23766;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23767;092023;C31;13136.95;394.11;1576.43;1970.54;0;0;0;13136.95;394.11;1576.43;1970.54;0
;23768;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23769;092023;C31;13136.95;394.11;2233.28;1970.54;0;0;0;13136.95;394.11;2233.28;1970.54;0
;23770;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23771;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23772;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23911;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23912;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23913;092023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23914;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23915;092023;A46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23916;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23918;092023;B46;19587.16;587.61;0;2056.65;0;0;0;19587.16;587.61;0;2056.65;0
;23919;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23920;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23921;092023;B46;19587.16;587.61;1640.06;2938.07;0;62.25;82.99;19587.16;587.61;195.87;2938.07;0
;23922;092023;A46;19587.16;587.61;195.87;2938.07;0;0;0;19587.16;587.61;195.87;2938.07;0
;23923;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23925;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23926;092023;A46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23928;092023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23929;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23930;092023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23931;092023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23932;092023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23933;092023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23980;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23981;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23982;092023;C31;13136.95;394.11;131.36;1970.54;0;0;0;13136.95;394.11;131.36;1970.54;0
;23983;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23984;092023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23985;092023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23986;092023;A46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23987;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23988;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23989;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23991;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23992;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;23993;092023;B46;19587.16;587.61;783.48;2938.07;0;0;0;19587.16;587.61;783.48;2938.07;0
;23994;092023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23995;092023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;23996;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;1182.32;1970.54;0
;24032;092023; ;11456.24;0;0;0;0;0;0;11456.24;0;0;0;0
;24087;092023; ;0;0;0;0;0;2100.45;0;0;0;0;0;0
;24122;092023; ;7516.41;0;0;0;0;0;0;7516.41;0;0;0;0
;24126;092023; ;0;0;0;0;0;2100.45;0;0;0;0;0;0
;24127;092023; ;12729.17;0;0;0;0;0;0;12729.17;0;0;0;0
;24151;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;24164;092023; ;0;0;0;0;0;1116.26;0;0;0;0;0;0
;24209;092023;C31;13136.95;394.11;8105.89;1970.54;0;0;0;13136.95;394.11;1445.06;1970.54;0
;24231;092023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;24239;092023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
